,Other,HV-3 Phoenix,Polito,10Hz,01/27/2020 14:59:24.1648,,C:\Users\IGadmin\Desktop\hwrp07_testing.csv
Time Stamp,Differential Pressure 1 (psid),Differential Pressure 2 (psid),Differential Pressure 3 (psid),Differential Pressure 4 (psid),Inlet Pressure (psia),Outlet Pressure (psia),Confining Pressure (psia),Room Temp. (C), Pore Temp (C),Jacket Temp (C), Cumulative Gas Flow (cm3),Cumulative Mass (g),QX Rate (ml/min),QX Pressure (psi),QX Cyl 1 Volume (ml),Cyl 2 Volume (ml),QX Cumulative Volume (ml), (Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Inlet Pressure (VDC),Outlet Pressure (VDC),Confining Pressure (VCD)
01/28/2020 08:12:31.1132,  -2.51955610,   0.50737326,   1.18968616,  -0.60290134,1061.00829658,1059.63145161,1258.20011326,   8.09335885,  10.82590067,   8.57454715,   0.00000000,   1.70000000,   0.00190380,1249.79557495,   7.29588446, 896.89043030, 896.89043030,   2.77755115,   3.11079793,   3.24819649,   2.96642003,   3.14216496,   3.13801784,   3.53814298,   0.00000000
01/28/2020 08:13:00.9259,  -2.51505359,   0.51204147,   1.18595464,  -0.59893644,1060.68746368,1059.32469143,1258.05283939,   8.12030067,   9.63313874,   8.69877701,   0.00000000,   2.10000000,  -0.00077815,1249.86648926,   7.29605080, 896.89040527, 896.89040527,   2.77812494,   3.11138954,   3.24772302,   2.96692723,   3.14152045,   3.13740112,   3.53784670,   0.00000000
01/28/2020 08:13:30.7547,  -2.53860043,   0.50695535,   1.18942210,  -0.61250023,1060.64109447,1059.39571486,1258.26947305,   8.14196184,   5.30903510,   8.83991943,   0.00000000,   2.00000000,  -0.00038120,1249.69710571,   7.29580670, 896.89001465, 896.89001465,   2.77512420,   3.11074497,   3.24816298,   2.96519211,   3.14142730,   3.13754391,   3.53828252,   0.00000000
01/28/2020 08:14:00.5684,  -2.59015172,   0.50593362,   1.20167710,  -0.62090406,1060.95725722,1059.65885225,1258.36523994,   7.96350391,   7.87586995,   8.94921836,   0.00000000,   2.10000000,   0.00101220,1249.64838013,   7.29571474, 896.89008301, 896.89008301,   2.76855464,   3.11061549,   3.24971795,   2.96411707,   3.14206243,   3.13807292,   3.53847517,   0.00000000
01/28/2020 08:14:30.3971,  -2.57473201,   0.51100710,   1.17804599,  -0.59038699,1060.89186441,1059.40947032,1257.98381025,   8.14332143,   9.81623124,   8.93240389,   0.00000000,   2.10000000,   0.00216240,1249.61687988,   7.29633733, 896.89099121, 896.89099121,   2.77051969,   3.11125846,   3.24671953,   2.96802090,   3.14193106,   3.13757156,   3.53770783,   0.00000000
01/28/2020 08:15:00.2268,  -2.61185981,   0.51091652,   1.19684118,  -0.61578430,1060.63615965,1059.36545143,1257.86766385,   7.98955556,   7.50186462,   8.72398775,   0.00000000,   2.20000000,  -0.00012220,1249.60160522,   7.29660212, 896.89099121, 896.89099121,   2.76578822,   3.11124698,   3.24910435,   2.96477200,   3.14141738,   3.13748307,   3.53747418,   0.00000000
01/28/2020 08:15:30.0555,  -2.62960141,   0.50820855,   1.19472677,  -0.61525961,1060.70148481,1059.43884195,1257.97550959,   7.94787960,   5.20334855,   8.58800533,   0.00000000,   1.70000000,   0.00016680,1249.64955933,   7.29733168, 896.89194580, 896.89194580,   2.76352728,   3.11090379,   3.24883606,   2.96483912,   3.14154861,   3.13763061,   3.53769114,   0.00000000
01/28/2020 08:15:59.8682,  -2.63289137,   0.50635594,   1.18479639,  -0.60894219,1060.83310002,1059.64468171,1258.16287288,   8.03037272,   7.18123150,   8.61384592,   0.00000000,   1.70000000,   0.00307495,1249.56358887,   7.29763114, 896.89230225, 896.89230225,   2.76310802,   3.11066901,   3.24757605,   2.96564727,   3.14181301,   3.13804443,   3.53806806,   0.00000000
01/28/2020 08:16:29.6979,  -2.63101526,   0.50613201,   1.18061654,  -0.60117437,1061.07136915,1059.74059045,1258.05618857,   8.14051078,  10.64542982,   8.57639762,   0.00000000,   1.60000000,   0.00055620,1249.71255981,   7.29894568, 896.89346436, 896.89346436,   2.76334711,   3.11064063,   3.24704570,   2.96664095,   3.14229167,   3.13823725,   3.53785344,   0.00000000
01/28/2020 08:16:59.5106,  -2.67925117,   0.50979913,   1.19022572,  -0.60589960,1060.90243783,1059.47847177,1257.73859833,   8.09032616,  10.65066231,   8.62303609,   0.00000000,   1.60000000,   0.00279950,1249.68361084,   7.29925313, 896.89373230, 896.89373230,   2.75720006,   3.11110537,   3.24826495,   2.96603648,   3.14195230,   3.13771028,   3.53721453,   0.00000000
01/28/2020 08:17:29.3393,  -2.64402301,   0.50827417,   1.18773864,  -0.61325813,1060.69102771,1059.39756964,1257.85071529,   8.16038593,   6.15827441,   8.74423038,   0.00000000,   1.60000000,   0.00108975,1249.82776001,   7.30003113, 896.89453186, 896.89453186,   2.76168943,   3.11091211,   3.24794938,   2.96509516,   3.14152761,   3.13754764,   3.53744008,   0.00000000
01/28/2020 08:17:59.1690,  -2.56878359,   0.50594190,   1.18041973,  -0.60628886,1060.71396664,1059.54980473,1258.07665460,   8.06870154,   4.80050373,   8.93518444,   0.00000000,   1.70000000,  -0.00065890,1249.82549927,   7.30038929, 896.89501953, 896.89501953,   2.77127774,   3.11061654,   3.24702072,   2.96598669,   3.14157369,   3.13785369,   3.53789461,   0.00000000
01/28/2020 08:18:28.9817,  -2.55467704,   0.50548955,   1.18729489,  -0.60886088,1060.98894304,1059.73508898,1258.10652938,   7.91054956,   8.13634267,   8.89966233,   0.00000000,   2.00000000,   0.00261230,1249.78959106,   7.30044674, 896.89498840, 896.89498840,   2.77307544,   3.11055921,   3.24789307,   2.96565767,   3.14212608,   3.13822619,   3.53795471,   0.00000000
01/28/2020 08:18:58.8104,  -2.59026356,   0.50612631,   1.20359644,  -0.61931086,1061.11789501,1059.74890492,1257.95379680,   8.06207176,  10.10064683,   8.93518166,   0.00000000,   1.90000000,   0.00185070,1249.75724365,   7.30120876, 896.89587891, 896.89587891,   2.76854039,   3.11063991,   3.24996148,   2.96432087,   3.14238513,   3.13825397,   3.53764745,   0.00000000
01/28/2020 08:19:28.6401,  -2.61006484,   0.51049694,   1.18354410,  -0.59921745,1060.83670321,1059.44651128,1257.82082035,   8.14089825,   9.76054272,   8.89930429,   0.00000000,   1.90000000,   0.00186940,1249.71139038,   7.30196875, 896.89639648, 896.89639648,   2.76601697,   3.11119380,   3.24741716,   2.96689128,   3.14182025,   3.13764603,   3.53737994,   0.00000000
01/28/2020 08:19:58.4528,  -2.58418003,   0.50805275,   1.16619959,  -0.59148497,1060.66997345,1059.35201498,1257.85072240,   8.02737133,   7.60312357,   8.74193614,   0.00000000,   2.00000000,   0.00112325,1249.78122070,   7.30231600, 896.89697266, 896.89697266,   2.76931566,   3.11088405,   3.24521641,   2.96788045,   3.14148531,   3.13745605,   3.53744009,   0.00000000
01/28/2020 08:20:28.2815,  -2.58229132,   0.50518259,   1.17080767,  -0.59727912,1060.68257752,1059.44571909,1258.04294473,   7.95345714,   5.11158334,   8.60520996,   0.00000000,   1.70000000,   0.00177060,1249.83097900,   7.30299534, 896.89744995, 896.89744995,   2.76955635,   3.11052031,   3.24580111,   2.96713924,   3.14151063,   3.13764444,   3.53782680,   0.00000000
01/28/2020 08:20:58.1102,  -2.58049594,   0.50558419,   1.18149167,  -0.60727325,1060.72560345,1059.53662088,1258.19080524,   8.00319364,   6.08642543,   8.57732829,   0.00000000,   1.60000000,   0.00316390,1249.90783936,   7.30416059, 896.89850952, 896.89850952,   2.76978515,   3.11057120,   3.24715674,   2.96586076,   3.14159707,   3.13782719,   3.53812426,   0.00000000
01/28/2020 08:21:27.9399,  -2.58891216,   0.50514474,   1.20180989,  -0.62617983,1060.96257300,1059.69223939,1258.31797691,   8.16190584,  10.10023324,   8.53481723,   0.00000000,   1.90000000,   0.00025590,1249.97320435,   7.30527207, 896.89999329, 896.89999329,   2.76871261,   3.11051551,   3.24973480,   2.96344218,   3.14207311,   3.13814004,   3.53838009,   0.00000000
01/28/2020 08:21:57.7527,  -2.56767157,   0.50772615,   1.20949870,  -0.62648014,1061.06421735,1059.56254742,1257.99896689,   8.05201654,  10.91164262,   8.56282192,   0.00000000,   1.90000000,  -0.00209785,1249.90563232,   7.30467533, 896.89908020, 896.89908020,   2.77141945,   3.11084266,   3.25071039,   2.96340376,   3.14227730,   3.13787931,   3.53773833,   0.00000000
01/28/2020 08:22:27.5824,  -2.52856631,   0.50896971,   1.20665217,  -0.62218348,1061.01009818,1059.43320173,1257.95685562,   8.07737668,  10.93781273,   8.60187344,   0.00000000,   1.80000000,   0.00014520,1249.74995361,   7.30398433, 896.89848877, 896.89848877,   2.77640292,   3.11100025,   3.25034921,   2.96395340,   3.14216858,   3.13761927,   3.53765361,   0.00000000
01/28/2020 08:22:57.4111,  -2.52821423,   0.51092344,   1.18884454,  -0.60498997,1060.78085603,1059.38915318,1257.88635455,   8.07541559,  10.64813272,   8.54545334,   0.00000000,   1.90000000,   0.00186265,1249.54787842,   7.30418512, 896.89879150, 896.89879150,   2.77644778,   3.11124785,   3.24808970,   2.96615285,   3.14170806,   3.13753072,   3.53751178,   0.00000000
01/28/2020 08:23:27.2238,  -2.54135571,   0.51057377,   1.16172894,  -0.58757134,1060.58975366,1059.33169072,1257.86186144,   8.19922379,   7.18501868,   8.71313515,   0.00000000,   1.80000000,   0.00232595,1249.64155640,   7.30524390, 896.89953674, 896.89953674,   2.77477307,   3.11120354,   3.24464916,   2.96838109,   3.14132416,   3.13741519,   3.53746250,   0.00000000
01/28/2020 08:23:57.0535,  -2.53029528,   0.50907771,   1.17675997,  -0.59590049,1060.78543005,1059.44111773,1257.92377388,   8.09505565,  10.00966057,   8.64257174,   0.00000000,   1.90000000,  -0.00021335,1249.84223389,   7.30613245, 896.90099121, 896.90099121,   2.77618258,   3.11101394,   3.24655636,   2.96731560,   3.14171725,   3.13763519,   3.53758706,   0.00000000
01/28/2020 08:24:26.8822,  -2.57172995,   0.50465226,   1.18995240,  -0.61666165,1060.77938793,1059.58234276,1258.27686709,   8.08853036,   7.84332375,   8.57187566,   0.00000000,   1.80000000,   0.00057475,1249.67109253,   7.30584706, 896.90024902, 896.90024902,   2.77090226,   3.11045310,   3.24823027,   2.96465977,   3.14170511,   3.13791911,   3.53829739,   0.00000000
01/28/2020 08:24:56.6959,  -2.57821125,   0.50517306,   1.20241005,  -0.62927934,1060.63185623,1059.34126700,1258.02467475,   7.91571296,   5.37322331,   8.62897347,   0.00000000,   2.10000000,   0.00254885,1249.69594971,   7.30672016, 896.90130371, 896.90130371,   2.77007630,   3.11051910,   3.24981095,   2.96304568,   3.14140874,   3.13743444,   3.53779004,   0.00000000
01/28/2020 08:25:26.5246,  -2.56419096,   0.50520624,   1.20211384,  -0.62906932,1060.81368358,1059.61160646,1258.28981820,   8.10871602,   7.87681152,   8.51123188,   0.00000000,   2.10000000,   0.00173310,1249.65682251,   7.30747305, 896.90205017, 896.90205017,   2.77186301,   3.11052330,   3.24977336,   2.96307254,   3.14177401,   3.13797794,   3.53832345,   0.00000000
01/28/2020 08:25:56.3383,  -2.55285571,   0.50580551,   1.17364836,  -0.59470269,1061.04885035,1059.66196054,1258.05011477,   8.06021495,  10.82988415,   8.56790549,   0.00000000,   2.00000000,   0.00188905,1249.84218384,   7.30879722, 896.90313232, 896.90313232,   2.77330754,   3.11059925,   3.24616154,   2.96746883,   3.14224643,   3.13807917,   3.53784122,   0.00000000
01/28/2020 08:26:26.1680,  -2.54868833,   0.50698169,   1.18117515,  -0.59988025,1060.98358928,1059.56281662,1257.93751547,   8.04300516,  10.99169137,   8.53298977,   0.00000000,   1.80000000,   0.00002845,1249.88107422,   7.30892384, 896.90322021, 896.90322021,   2.77383862,   3.11074831,   3.24711658,   2.96680650,   3.14211533,   3.13787985,   3.53761470,   0.00000000
01/28/2020 08:26:55.9807,  -2.53831123,   0.50981239,   1.17427801,  -0.59282919,1060.72942383,1059.34806113,1257.82781263,   8.09253466,  10.72327593,   8.61254892,   0.00000000,   2.00000000,   0.00010330,1249.82444214,   7.30902390, 896.90352295, 896.90352295,   2.77516105,   3.11110705,   3.24624144,   2.96770849,   3.14160474,   3.13744810,   3.53739401,   0.00000000
01/28/2020 08:27:25.8094,  -2.56397663,   0.50839796,   1.17368797,  -0.60115206,1060.59546940,1059.27135833,1257.86296243,   8.16610312,   7.36628540,   8.70579264,   0.00000000,   2.00000000,   0.00146265,1249.84208008,   7.30928959, 896.90379639, 896.90379639,   2.77189032,   3.11092780,   3.24616657,   2.96664380,   3.14133564,   3.13729390,   3.53746472,   0.00000000
01/28/2020 08:27:55.6231,  -2.57722225,   0.50427850,   1.18955686,  -0.61935151,1060.59465049,1059.49363966,1258.09414358,   8.07643581,   4.87616480,   8.87960308,   0.00000000,   1.60000000,  -0.00091475,1249.88376465,   7.30944231, 896.90399170, 896.90399170,   2.77020234,   3.11040573,   3.24818008,   2.96431567,   3.14133400,   3.13774078,   3.53792980,   0.00000000
01/28/2020 08:28:25.4528,  -2.56251964,   0.50571308,   1.20525562,  -0.63408879,1060.52531624,1059.31245276,1257.87693276,   8.14622729,   5.72774714,   8.75423865,   0.00000000,   1.70000000,   0.00035095,1249.69317017,   7.30939831, 896.90399170, 896.90399170,   2.77207600,   3.11058754,   3.25017201,   2.96243044,   3.14119471,   3.13737652,   3.53749282,   0.00000000
01/28/2020 08:28:55.2805,  -2.53343536,   0.50802915,   1.20379066,  -0.62317782,1060.76224901,1059.42379503,1257.76028267,   8.07980918,  10.53022845,   8.56082047,   0.00000000,   1.90000000,   0.00109955,1249.57627930,   7.30983748, 896.90440674, 896.90440674,   2.77578242,   3.11088106,   3.24998613,   2.96382620,   3.14167068,   3.13760036,   3.53725815,   0.00000000
01/28/2020 08:29:25.1102,  -2.53440844,   0.50418387,   1.15866572,  -0.58661808,1060.76764906,1059.54599319,1258.05228356,   8.09220398,   8.22558436,   8.55487820,   0.00000000,   1.90000000,   0.00010400,1249.55478027,   7.31024690, 896.90502930, 896.90502930,   2.77565841,   3.11039374,   3.24426048,   2.96850303,   3.14168153,   3.13784603,   3.53784559,   0.00000000
01/28/2020 08:29:54.9229,  -2.54672191,   0.50744197,   1.15708442,  -0.58431629,1060.56566469,1059.30828070,1257.73445630,   8.04731984,   8.01791726,   8.78361587,   0.00000000,   1.90000000,   0.00250620,1249.62672119,   7.31133069, 896.90585937, 896.90585937,   2.77408922,   3.11080664,   3.24405984,   2.96879749,   3.14127577,   3.13736813,   3.53720620,   0.00000000
01/28/2020 08:30:24.7517,  -2.56549400,   0.50595018,   1.17513912,  -0.59803749,1060.87958316,1059.56962023,1257.92258756,   8.04978900,   8.47019648,   8.99976499,   0.00000000,   2.00000000,  -0.00039980,1249.76574097,   7.31177296, 896.90613281, 896.90613281,   2.77169695,   3.11061759,   3.24635070,   2.96704223,   3.14190639,   3.13789353,   3.53758467,   0.00000000
01/28/2020 08:30:54.5814,  -2.59448694,   0.50795093,   1.19687228,  -0.62511966,1060.56494666,1059.27976530,1257.70388229,   8.16363299,   6.93471893,   8.74689073,   0.00000000,   1.90000000,  -0.00030490,1249.72073853,   7.31159925, 896.90600586, 896.90600586,   2.76800217,   3.11087114,   3.24910829,   2.96357780,   3.14127433,   3.13731080,   3.53714469,   0.00000000
01/28/2020 08:31:24.3941,  -2.58621839,   0.50950973,   1.17528283,  -0.59562657,1060.63638515,1059.31905358,1257.65513548,   8.10356990,  10.62976834,   8.63981745,   0.00000000,   1.70000000,   0.00055265,1249.75741821,   7.31213404, 896.90666016, 896.90666016,   2.76905590,   3.11106869,   3.24636893,   2.96735064,   3.14141784,   3.13738979,   3.53704662,   0.00000000
01/28/2020 08:31:54.2078,  -2.56360570,   0.50799305,   1.16392182,  -0.58384180,1060.94241361,1059.34184573,1257.66325836,   8.07837111,  10.96191383,   8.60043077,   0.00000000,   1.70000000,  -0.00006965,1249.66950317,   7.31179744, 896.90600586, 896.90600586,   2.77193759,   3.11087648,   3.24492740,   2.96885818,   3.14203261,   3.13743561,   3.53706296,   0.00000000
01/28/2020 08:32:24.0365,  -2.55887062,   0.50841994,   1.15829243,  -0.57712309,1060.78391329,1059.33383723,1257.59109455,   8.08043955,  10.85757751,   8.59096396,   0.00000000,   1.50000000,   0.00534570,1249.63299683,   7.31346954, 896.90802429, 896.90802429,   2.77254102,   3.11093058,   3.24421312,   2.96971766,   3.14171420,   3.13741951,   3.53691779,   0.00000000
01/28/2020 08:32:53.8652,  -2.56095235,   0.50465664,   1.16715393,  -0.59293884,1060.93840215,1059.60071855,1257.85955873,   8.12595271,  10.71040843,   8.54114486,   0.00000000,   1.50000000,   0.00009350,1249.83909058,   7.31475718, 896.90899658, 896.90899658,   2.77227573,   3.11045365,   3.24533750,   2.96769446,   3.14202455,   3.13795605,   3.53745787,   0.00000000
01/28/2020 08:33:23.6949,  -2.55854282,   0.50391254,   1.17987209,  -0.61106256,1060.62779729,1059.36518815,1257.78692442,   7.98036993,   5.99829993,   8.61447420,   0.00000000,   1.70000000,  -0.00026975,1249.86779907,   7.31574842, 896.91023376, 896.91023376,   2.77258279,   3.11035935,   3.24695124,   2.96537602,   3.14140059,   3.13748254,   3.53731175,   0.00000000
01/28/2020 08:33:53.5086,  -2.55925158,   0.50875010,   1.19349067,  -0.62120959,1060.58213425,1059.28281074,1257.57576843,   8.08515431,   8.93941753,   8.77023179,   0.00000000,   1.80000000,   0.00034140,1249.91140747,   7.31501046, 896.90954346, 896.90954346,   2.77249247,   3.11097242,   3.24867922,   2.96407798,   3.14130885,   3.13731692,   3.53688696,   0.00000000
01/28/2020 08:34:23.3383,  -2.54276203,   0.50791069,   1.19226906,  -0.61316375,1060.89921204,1059.45314886,1257.60030065,   8.17428801,   9.81321781,   8.93338183,   0.00000000,   1.80000000,   0.00013420,1249.75436646,   7.31523990, 896.90973877, 896.90973877,   2.77459385,   3.11086604,   3.24852422,   2.96510723,   3.14194582,   3.13765937,   3.53693631,   0.00000000
01/28/2020 08:34:53.1670,  -2.54895463,   0.50393592,   1.16994776,  -0.59997640,1060.77315117,1059.56876162,1257.89238923,   7.97465871,   7.36761788,   8.94893425,   0.00000000,   1.70000000,   0.00300950,1249.70555542,   7.31600965, 896.91055420, 896.91055420,   2.77380469,   3.11036232,   3.24569200,   2.96679420,   3.14169258,   3.13789180,   3.53752392,   0.00000000
01/28/2020 08:35:22.9787,  -2.53301601,   0.50851129,   1.15917497,  -0.58502928,1060.60672286,1059.24347622,1257.56292635,   8.12540840,   8.52256339,   8.60833278,   0.00000000,   1.80000000,   0.00288080,1249.77751831,   7.31710981, 896.91175293, 896.91175293,   2.77583586,   3.11094216,   3.24432510,   2.96870628,   3.14135825,   3.13723784,   3.53686112,   0.00000000
01/28/2020 08:35:52.8084,  -2.52327053,   0.50483877,   1.15809701,  -0.57961729,1060.94721550,1059.62804922,1257.68795887,   8.09884888,  10.70757963,   8.42197377,   0.00000000,   1.50000000,   0.00038350,1249.82978149,   7.31767917, 896.91210144, 896.91210144,   2.77707780,   3.11047673,   3.24418832,   2.96939860,   3.14204226,   3.13801100,   3.53711266,   0.00000000
01/28/2020 08:36:22.6211,  -2.51155230,   0.50453423,   1.16543569,  -0.58830636,1060.90513429,1059.62526705,1257.71841199,   8.12441772,  10.70012911,   8.53743838,   0.00000000,   1.50000000,  -0.00082640,1249.99267212,   7.31800509, 896.91228821, 896.91228821,   2.77857114,   3.11043814,   3.24511949,   2.96828707,   3.14195772,   3.13800540,   3.53717392,   0.00000000
01/28/2020 08:36:52.4808,  -2.50680038,   0.50709445,   1.17587674,  -0.59358469,1060.95534643,1059.33869000,1257.57307581,   8.06369856,  10.94333633,   8.57767602,   0.00000000,   1.50000000,   0.00103580,1249.82241699,   7.31781893, 896.91226746, 896.91226746,   2.77917671,   3.11076260,   3.24644429,   2.96761184,   3.14205859,   3.13742926,   3.53688154,   0.00000000
01/28/2020 08:37:22.2795,  -2.51423524,   0.50868379,   1.17870698,  -0.59504473,1060.67118283,1059.22652352,1257.51273605,   8.06963058,  10.84995721,   8.58871333,   0.00000000,   1.80000000,  -0.00083735,1249.84999756,   7.31832445, 896.91302490, 896.91302490,   2.77822923,   3.11096402,   3.24680340,   2.96742507,   3.14148774,   3.13720376,   3.53676015,   0.00000000
01/28/2020 08:37:52.0922,  -2.53633186,   0.50994399,   1.18716479,  -0.60852713,1060.51994349,1059.23781227,1257.46396554,   8.11379488,   9.45805900,   8.66164083,   0.00000000,   1.60000000,  -0.00141915,1249.64635010,   7.31747951, 896.91199768, 896.91199768,   2.77541330,   3.11112373,   3.24787657,   2.96570036,   3.14118392,   3.13722646,   3.53666204,   0.00000000
01/28/2020 08:38:21.9219,  -2.55900573,   0.50953313,   1.17602849,  -0.60245001,1060.56061120,1059.21912221,1257.54290119,   8.23583489,   6.46073604,   8.61595922,   0.00000000,   2.00000000,  -0.00025650,1249.71548218,   7.31784673, 896.91222595, 896.91222595,   2.77252380,   3.11107166,   3.24646354,   2.96647777,   3.14126562,   3.13718888,   3.53682084,   0.00000000
01/28/2020 08:38:51.7357,  -2.53936049,   0.50872681,   1.15822114,  -0.58012377,1060.62434838,1059.28581230,1257.54207753,   8.12622341,   9.69153716,   8.62323680,   0.00000000,   2.20000000,   0.00490835,1249.64754150,   7.31847672, 896.91296631, 896.91296631,   2.77502734,   3.11096947,   3.24420407,   2.96933381,   3.14139366,   3.13732296,   3.53681918,   0.00000000
01/28/2020 08:39:21.5634,  -2.55168952,   0.50372241,   1.16900441,  -0.59363365,1060.88763339,1059.57413620,1257.88721021,   8.12756159,  10.21812084,   8.55661084,   0.00000000,   1.80000000,   0.00105995,1249.76640137,   7.32034214, 896.91482178, 896.91482178,   2.77345616,   3.11033526,   3.24557230,   2.96760558,   3.14192256,   3.13790261,   3.53751350,   0.00000000
01/28/2020 08:39:51.3771,  -2.55252754,   0.50345779,   1.17740217,  -0.60700639,1060.59640224,1059.29337015,1257.73820842,   7.96711669,   5.85174263,   8.61602100,   0.00000000,   1.90000000,   0.00080580,1249.80518921,   7.32076128, 896.91497803, 896.91497803,   2.77334936,   3.11030172,   3.24663784,   2.96589490,   3.14133752,   3.13733815,   3.53721375,   0.00000000
01/28/2020 08:40:21.2058,  -2.54922632,   0.50851575,   1.18631149,  -0.60821098,1060.62048171,1059.31363867,1257.59860354,   8.13112393,   9.61880215,   8.80432995,   0.00000000,   1.90000000,   0.00174570,1249.82298950,   7.32131878, 896.91591187, 896.91591187,   2.77377006,   3.11094272,   3.24776829,   2.96574080,   3.14138589,   3.13737890,   3.53693290,   0.00000000
01/28/2020 08:40:51.0355,  -2.54509124,   0.50524979,   1.19023312,  -0.60983807,1060.98300062,1059.53087511,1257.75592732,   8.06075987,   9.92643198,   8.93580745,   0.00000000,   1.70000000,   0.00256805,1249.86713257,   7.32252483, 896.91688477, 896.91688477,   2.77429703,   3.11052882,   3.24826589,   2.96553266,   3.14211415,   3.13781564,   3.53724939,   0.00000000
01/28/2020 08:41:20.8482,  -2.53151619,   0.50264378,   1.19909964,  -0.62648353,1060.80159815,1059.58166204,1257.97503672,   7.97695723,   6.49028819,   8.95159299,   0.00000000,   2.00000000,   0.00062625,1249.80209351,   7.32279706, 896.91726196, 896.91726196,   2.77602699,   3.11019856,   3.24939091,   2.96340333,   3.14174973,   3.13791774,   3.53769018,   0.00000000
01/28/2020 08:41:50.6769,  -2.52202477,   0.50407230,   1.20235454,  -0.62354681,1060.95869209,1059.57403303,1257.80613658,   8.01160145,   9.44989987,   8.94413172,   0.00000000,   2.00000000,   0.00137305,1249.87695679,   7.32333523, 896.91769775, 896.91769775,   2.77723655,   3.11037960,   3.24980391,   2.96377900,   3.14206531,   3.13790240,   3.53735040,   0.00000000
01/28/2020 08:42:20.4906,  -2.50351180,   0.50907335,   1.17047174,  -0.59441932,1060.66176538,1059.23439920,1257.59203910,   8.12284090,   9.15221990,   8.84000174,   0.00000000,   1.70000000,   0.00002455,1249.91038452,   7.32369100, 896.91802979, 896.91802979,   2.77959579,   3.11101339,   3.24575848,   2.96750508,   3.14146882,   3.13721960,   3.53691969,   0.00000000
01/28/2020 08:42:50.3203,  -2.50861997,   0.50352219,   1.16800881,  -0.59695853,1060.52691964,1059.23090786,1257.60620971,   7.92157059,   5.61072281,   8.67738586,   0.00000000,   1.50000000,  -0.00069985,1249.73017700,   7.32306919, 896.91751099, 896.91751099,   2.77894482,   3.11030988,   3.24544597,   2.96718025,   3.14119793,   3.13721258,   3.53694820,   0.00000000
01/28/2020 08:43:20.1490,  -2.50264276,   0.50373560,   1.17238128,  -0.60122385,1060.65029591,1059.43216642,1257.89169001,   8.07861411,   7.48023744,   8.54413693,   0.00000000,   1.80000000,   0.00103605,1249.71063354,   7.32335413, 896.91802979, 896.91802979,   2.77970654,   3.11033693,   3.24600077,   2.96663462,   3.14144578,   3.13761719,   3.53752251,   0.00000000
01/28/2020 08:43:49.9617,  -2.48807324,   0.50393028,   1.17835421,  -0.60158039,1060.93443460,1059.61067671,1257.76367096,   8.10073265,  10.72333851,   8.56570210,   0.00000000,   1.80000000,  -0.00041440,1249.71315430,   7.32360180, 896.91802979, 896.91802979,   2.78156324,   3.11036160,   3.24675864,   2.96658901,   3.14201658,   3.13797607,   3.53726497,   0.00000000
01/28/2020 08:44:19.7914,  -2.47910311,   0.50673543,   1.18343686,  -0.60170087,1060.84256375,1059.28891229,1257.54978088,   8.07976944,  10.89895638,   8.53738452,   0.00000000,   1.70000000,   0.00351450,1249.77365234,   7.32435028, 896.91885986, 896.91885986,   2.78270637,   3.11071710,   3.24740355,   2.96657360,   3.14183203,   3.13732919,   3.53683468,   0.00000000
01/28/2020 08:44:49.6201,  -2.41091841,   0.50872958,   1.16208844,  -0.58481547,1060.49916102,1059.25907104,1257.51931827,   8.09991403,   9.74128490,   8.67613660,   0.00000000,   1.90000000,   0.00064660,1249.71883301,   7.32530213, 896.91998291, 896.91998291,   2.79139564,   3.11096982,   3.24469477,   2.96873363,   3.14114217,   3.13726920,   3.53677339,   0.00000000
01/28/2020 08:45:19.4338,  -2.32714734,   0.50872886,   1.14141291,  -0.56381778,1060.53632403,1059.26574894,1257.52100708,   8.09165222,  10.00041160,   8.61388597,   0.00000000,   1.60000000,  -0.00016960,1249.70966797,   7.32576285, 896.91998291, 896.91998291,   2.80207119,   3.11096973,   3.24207137,   2.97141972,   3.14121683,   3.13728262,   3.53677679,   0.00000000
01/28/2020 08:45:49.2625,  -2.28996850,   0.50875874,   1.13719446,  -0.55849742,1060.57216137,1059.23905986,1257.52553191,   8.12358098,  10.02099656,   8.47449798,   0.00000000,   1.50000000,   0.00243240,1249.62508545,   7.32586381, 896.92022156, 896.92022156,   2.80680916,   3.11097352,   3.24153612,   2.97210032,   3.14128882,   3.13722897,   3.53678589,   0.00000000
01/28/2020 08:46:19.0752,  -2.27422553,   0.50407517,   1.11992517,  -0.55050865,1060.49557800,1059.24281803,1257.73722121,   8.18707100,   5.45741554,   8.68490707,   0.00000000,   1.40000000,   0.00055260,1249.62255249,   7.32609705, 896.92081299, 896.92081299,   2.80881540,   3.11037996,   3.23934492,   2.97312226,   3.14113497,   3.13723652,   3.53721176,   0.00000000
01/28/2020 08:46:48.9049,  -2.27994318,   0.50248123,   1.11296995,  -0.54235810,1060.69502374,1059.48086969,1257.95099278,   8.03419851,   6.29293891,   8.94018741,   0.00000000,   1.50000000,   0.00644890,1249.79324585,   7.32783612, 896.92231262, 896.92231262,   2.80808676,   3.11017796,   3.23846241,   2.97416491,   3.14153563,   3.13771510,   3.53764181,   0.00000000
