5340000,  5250,   867, -1015,  6523, -2846, -1236,  -734,  1164,11111001, 0000937840,0251061192,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000937840,  5250,0000000000,
5400000,  5250,   867, -1015,  6522, -2848, -1236,  -734,  1164,11111001, 0000009970,0251047141,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000009970,  5250,0000000000,
5460000,  5250,   867, -1015,  6524, -2847, -1237,  -734,  1164,11111001, 0000000000,0251042501,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
5520000,  5250,   867, -1015,  6523, -2847, -1237,  -734,  1164,11111001, 0000000000,0251041371,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
5580000,  5250,   867, -1015,  6522, -2847, -1236,  -735,  1164,11111001, 0000000000,0251040190,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
5640000,  5250,   867, -1015,  6523, -2846, -1237,  -735,  1164,11111001, 0000000000,0251001778,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
5700000,  5250,   867, -1015,  6522, -2847, -1236,  -735,  1163,11111001, 0000000000,0250999251,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000000000,  5250,0000000000,
5760000,  5250,   867, -1015,  6522, -2847, -1237,  -734,  1164,11111001,-0000059860,0250994096,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N,-0000059860,  5250,0000000000,
5820000,  5250,   867, -1015,  6523, -2847, -1237,  -735,  1163,11111001, 0000059860,0250971881,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000059860,  5250,0000000000,
5880000,  5250,   867, -1015,  6523, -2847, -1237,  -736,  1164,11111001, 0000118720,0250953323,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000118720,  5250,0000000000,
5940000,  5250,   867, -1015,  6523, -2847, -1236,  -734,  1164,11111001, 0000056860,0250951444,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000056860,  5250,0000000000,
6000000,  5250,   867, -1015,  6522, -2847, -1237,  -736,  1165,11111001, 0000018950,0250932637,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000018950,  5250,0000000000,
6060000,  5250,   867, -1015,  6522, -2847, -1237,  -734,  1164,11111001, 0000074820,0250922328,R,L,-, 0000000000,0000697797,S,L,N, 0000000000,0266054687,S,L,N, 0000074820,  5250,0000000000,
