,Other,HV-3 Phoenix,Polito,10Hz,01/31/2020 14:08:43.6561,,C:\Users\IGadmin\Desktop\hwrp07_perm2.csv
Time Stamp,Differential Pressure 1 (psid),Differential Pressure 2 (psid),Differential Pressure 3 (psid),Differential Pressure 4 (psid),Inlet Pressure (psia),Outlet Pressure (psia),Confining Pressure (psia),Room Temp. (C), Pore Temp (C),Jacket Temp (C), Cumulative Gas Flow (cm3),Cumulative Mass (g),QX Rate (ml/min),QX Pressure (psi),QX Cyl 1 Volume (ml),Cyl 2 Volume (ml),QX Cumulative Volume (ml), (Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Differential Pressure 1 (VDC),Inlet Pressure (VDC),Outlet Pressure (VDC),Confining Pressure (VCD)
02/01/2020 00:25:01.5521,   0.54340466,   1.97027139,   2.69065698,  -2.96525828,1414.77511817,1366.24444059,1984.85976297,  10.05490159,   9.02416468,   9.27552999,   0.00000000,  53.00000000,   0.04962581,1344.24518250,   4.57167097,1068.14601636,1068.14601636,   3.16788641,   3.29619316,   3.43864602,   2.66422015,   3.85283979,   3.75443686,   4.99999952,   0.00000000
02/01/2020 00:29:59.7961,   0.22070843,   2.16699220,   2.52510447,  -2.86943118,1415.39258024,1366.08876622,1984.85976297,  10.09208160,  10.27030640,   9.20277810,   0.00000000,  53.10000000,   0.04968199,1345.57921179,   4.81892099,1068.39326855,1068.39326855,   3.12676289,   3.32112388,   3.41764001,   2.67647864,   3.85408019,   3.75412389,   4.99999952,   0.00000000
02/01/2020 00:34:58.0412,  -0.11427103,   2.15695220,   2.66192664,  -2.96576813,1415.99536950,1365.86959354,1984.85976297,  10.12091494,   9.07917363,   9.15728659,   0.00000000,  53.10000000,   0.04966552,1345.60609619,   5.06604446,1068.64040527,1068.64040527,   3.08407404,   3.31985150,   3.43500059,   2.66415492,   3.85529113,   3.75368327,   4.99999952,   0.00000000
02/01/2020 00:39:56.3023,  -0.12230849,   2.34703574,   2.67741576,  -3.11883823,1416.77016727,1365.72714690,1984.85976297,  10.20701768,   9.28015074,   9.22944694,   0.00000000,  53.00000000,   0.04966068,1347.52794104,   5.31329354,1068.88762976,1068.88762976,   3.08304977,   3.34394106,   3.43696591,   2.64457373,   3.85684760,   3.75339689,   4.99999952,   0.00000000
02/01/2020 00:44:54.5623,  -0.24711688,   2.35739804,   2.94896702,  -3.50682321,1417.35403654,1365.65744730,1984.85976297,  10.23278534,   9.96794025,   9.16436804,   0.00000000,  53.20000000,   0.04960913,1346.85024268,   5.56049453,1069.13483569,1069.13483569,   3.06714453,   3.34525429,   3.47142149,   2.59494151,   3.85802052,   3.75325676,   4.99999952,   0.00000000
02/01/2020 00:49:52.8244,  -0.52806075,   2.42780514,   3.25568870,  -3.84186643,1417.87292814,1365.54208786,1984.85976297,  10.26103577,   9.63178853,   9.16841139,   0.00000000,  53.10000000,   0.04955469,1351.06254395,   5.80714838,1069.38147583,1069.38147583,   3.03134182,   3.35417709,   3.51033963,   2.55208176,   3.85906291,   3.75302484,   4.99999952,   0.00000000
02/01/2020 00:54:51.0984,  -0.07442769,   2.39528977,   2.91050085,  -3.54381707,1418.30075666,1365.54053525,1984.85976297,  10.18821427,  10.33208941,   9.21325760,   0.00000000,  53.00000000,   0.04947208,1349.34560461,   6.05377590,1069.62811829,1069.62811829,   3.08915156,   3.35005637,   3.46654074,   2.59020914,   3.85992237,   3.75302172,   4.99999952,   0.00000000
02/01/2020 00:59:49.3585,  -0.21970036,   2.36422289,   2.75063190,  -3.07569034,1418.78262008,1365.48137728,1984.85976297,  10.17830804,   9.74759506,   9.01711192,   0.00000000,  53.00000000,   0.04960628,1348.99850317,   6.30047478,1069.87482092,1069.87482092,   3.07063841,   3.34611922,   3.44625589,   2.65009334,   3.86089038,   3.75290279,   4.99999952,   0.00000000
02/01/2020 01:04:47.5876,  -0.41399183,   2.32604499,   2.65947287,  -3.10781285,1419.21083858,1365.29170300,1984.85976297,  10.08220887,   9.61953075,   9.20560014,   0.00000000,  52.90000000,   0.04976097,1352.09207007,   6.54795060,1070.12229224,1070.12229224,   3.04587845,   3.34128087,   3.43468924,   2.64598413,   3.86175061,   3.75252147,   4.99999952,   0.00000000
02/01/2020 01:09:45.8486,  -0.76572326,   2.54240881,   3.26866277,  -3.89133246,1419.88349651,1365.05556233,1984.85976297,  10.09477572,   9.53457584,   9.11956372,   0.00000000,  52.90000000,   0.04972309,1355.89776062,   6.79517241,1070.36954907,1070.36954907,   3.00105476,   3.36870098,   3.51198584,   2.54575392,   3.86310190,   3.75204673,   4.99999952,   0.00000000
02/01/2020 01:14:44.0917,  -1.03409352,   2.40571687,   3.85113636,  -4.36886365,1420.38928808,1364.82914476,1984.85976297,  10.04250269,   8.96521832,   9.13759838,   0.00000000,  52.90000000,   0.04970769,1362.06829968,   7.04298787,1070.61731458,1070.61731458,   2.96685440,   3.35137781,   3.58589255,   2.48466668,   3.86411798,   3.75159153,   4.99999952,   0.00000000
02/01/2020 01:19:42.3207,  -0.79174730,   2.48885842,   3.88502390,  -4.44615312,1421.40288490,1365.03109767,1984.85976297,  10.20103890,  11.04896349,   9.01104809,   0.00000000,  52.90000000,   0.04966805,1366.77132263,   7.29035638,1070.86471411,1070.86471411,   2.99773833,   3.36191446,   3.59019234,   2.47477957,   3.86615417,   3.75199754,   4.99999952,   0.00000000
02/01/2020 01:24:40.5658,  -0.84779464,   2.38372051,   3.79975050,  -4.27220673,1421.90675867,1364.84426924,1984.85976297,  10.13590137,   9.90160719,   9.20896315,   0.00000000,  52.90000000,   0.04980322,1371.39054724,   7.53767046,1071.11205579,1071.11205579,   2.99059581,   3.34859018,   3.57937249,   2.49703132,   3.86716639,   3.75162194,   4.99999952,   0.00000000
02/01/2020 01:29:38.7929,  -1.00953250,   2.60575727,   3.90673014,  -4.59613422,1422.52961344,1364.76393019,1984.85976297,  10.23597559,   8.77538235,   9.15853883,   0.00000000,  52.90000000,   0.04972383,1372.69589099,   7.78544688,1071.35978015,1071.35978015,   2.96998439,   3.37672922,   3.59294652,   2.45559353,   3.86841763,   3.75146043,   4.99999952,   0.00000000
02/01/2020 01:34:37.0369,  -0.79135874,   2.30242059,   3.16767127,  -3.74378128,1422.92702888,1364.75237330,1984.85976297,  10.15876898,   9.79369456,   9.11916535,   0.00000000,  52.90000000,   0.04973149,1377.70925757,   8.03307846,1071.60742432,1071.60742432,   2.99778785,   3.33828692,   3.49917161,   2.56462912,   3.86921599,   3.75143719,   4.99999952,   0.00000000
02/01/2020 01:39:35.2660,  -0.97034489,   2.28736206,   2.89694370,  -3.39479265,1423.38809784,1364.65674397,1984.85976297,  10.15498750,   9.88965705,   9.14616666,   0.00000000,  52.80000000,   0.04982171,1385.57582251,   8.28079073,1071.85512830,1071.85512830,   2.97497835,   3.33637853,   3.46482055,   2.60927280,   3.87014222,   3.75124494,   4.99999952,   0.00000000
02/01/2020 01:44:33.4950,  -1.05812352,   2.35549241,   2.82984836,  -3.29195984,1424.06160055,1364.57001969,1984.85976297,  10.14702268,   9.51384772,   9.15835116,   0.00000000,  52.80000000,   0.04969286,1394.87703491,   8.52841662,1072.10277173,1072.10277173,   2.96379208,   3.34501279,   3.45630721,   2.62242749,   3.87149521,   3.75107059,   4.99999952,   0.00000000
02/01/2020 01:49:31.7401,  -1.37671189,   2.53654361,   2.88155266,  -3.49301872,1424.72346800,1364.45926208,1984.85976297,  10.17964830,   9.94086038,   9.21378051,   0.00000000,  52.80000000,   0.04965645,1405.59873523,   8.77600608,1072.35035132,1072.35035132,   2.92319206,   3.36795767,   3.46286767,   2.59670742,   3.87282482,   3.75084792,   4.99999952,   0.00000000
02/01/2020 01:54:29.9671,  -1.59090235,   2.55260939,   3.06644431,  -3.70912807,1425.40134855,1364.39234050,1984.85976297,  10.17487844,   9.45616022,   9.14620912,   0.00000000,  52.90000000,   0.04947986,1418.99974487,   9.02252294,1072.59688098,1072.59688098,   2.89589622,   3.36999371,   3.48632750,   2.56906206,   3.87418660,   3.75071338,   4.99999952,   0.00000000
02/01/2020 01:59:28.1952,  -1.65226324,   2.64452846,   3.20245894,  -3.86633827,1426.31070354,1364.41196708,1984.85976297,  10.20773708,   9.25786295,   9.12096946,   0.00000000,  52.80000000,   0.04961409,1427.60519788,   9.26928056,1072.84364038,1072.84364038,   2.88807656,   3.38164275,   3.50358561,   2.54895125,   3.87601339,   3.75075283,   4.99999952,   0.00000000
02/01/2020 02:04:26.4393,  -1.95973366,   2.57135118,   3.66870214,  -4.28691854,1427.03938217,1364.38151971,1984.85976297,  10.21153189,   9.00193398,   9.10080451,   0.00000000,  53.00000000,   0.04957527,1439.88922351,   9.51616871,1073.09051514,1073.09051514,   2.84889338,   3.37236889,   3.56274452,   2.49514935,   3.87747721,   3.75069162,   4.99999952,   0.00000000
02/01/2020 02:09:24.6673,  -2.40079130,   2.51278329,   3.70984128,  -4.37061107,1427.63406542,1364.31845497,1984.85976297,  10.25057001,   9.97160567,   9.18484719,   0.00000000,  53.00000000,   0.04968668,1447.09753223,   9.76318878,1073.33752417,1073.33752417,   2.79268621,   3.36494649,   3.56796443,   2.48444314,   3.87867186,   3.75056484,   4.99999952,   0.00000000
02/01/2020 02:14:22.8964,  -2.90262479,   2.58838212,   4.18922886,  -4.79899282,1428.43325503,1364.28353550,1984.85976297,  10.22924073,  10.08596527,   9.24524318,   0.00000000,  53.00000000,   0.04956922,1454.59071423,  10.01021032,1073.58454797,1073.58454797,   2.72873394,   3.37452724,   3.62879116,   2.42964325,   3.88027734,   3.75049463,   4.99999952,   0.00000000
02/01/2020 02:19:21.1254,  -3.01935361,   2.72008512,   5.03082972,  -5.77247376,1429.32977239,1364.45936324,1984.85976297,  10.13533427,   9.14280714,   9.23299539,   0.00000000,  53.30000000,   0.04974442,1463.51477795,  10.25728934,1073.83167529,1073.83167529,   2.71385834,   3.39121816,   3.73557703,   2.30511260,   3.88207833,   3.75084812,   4.99999952,   0.00000000
02/01/2020 02:24:19.3865,  -2.83817592,   2.65940978,   5.48013689,  -6.20519817,1429.95355252,1364.44436624,1984.85976297,  10.12729457,  10.48374540,   9.13483320,   0.00000000,  53.10000000,   0.04961419,1472.39493921,   8.74526126,1074.07848291,1074.07848291,   2.73694712,   3.38352868,   3.79258703,   2.24975718,   3.88333143,   3.75081797,   4.99999952,   0.00000000
02/01/2020 02:29:17.6446,  -3.17303466,   2.54899339,   5.85430682,  -6.45189002,1430.73835189,1364.70288791,1984.85976297,  10.17631763,   9.81621686,   9.13775837,   0.00000000,  53.10000000,   0.04976024,1476.01020203,   2.21086890,1074.32600562,1074.32600562,   2.69427365,   3.36953545,   3.84006329,   2.21819961,   3.88490800,   3.75133771,   4.99999952,   0.00000000
02/01/2020 02:34:15.9206,  -3.42060032,   2.53484641,   5.01168516,  -5.66293456,1431.28531521,1365.05330339,1984.85976297,  10.17015423,   9.41809678,   9.15559040,   0.00000000,  53.10000000,   0.04959650,1482.30407874,   0.25912741,1074.57314404,1074.57314404,   2.66272457,   3.36774258,   3.73314789,   2.31912519,   3.88600678,   3.75204219,   4.99999952,   0.00000000
02/01/2020 02:39:14.1967,  -3.17244997,   2.56906731,   5.12055346,  -5.75163725,1432.05370876,1365.50985817,1984.85976297,  10.18127369,  10.01526067,   9.07188224,   0.00000000,  53.10000000,   0.04962828,1486.62047156,   0.26083158,1074.82016101,1074.82016101,   2.69434816,   3.37207945,   3.74696156,   2.30777807,   3.88755039,   3.75296005,   4.99999952,   0.00000000
02/01/2020 02:44:12.4567,  -3.11306724,   2.68464231,   5.61749255,  -6.34443930,1432.82598512,1366.05777961,1984.85976297,  10.15117333,   9.70802287,   9.15532305,   0.00000000,  53.20000000,   0.04975809,1491.79745764,   0.26191570,1075.06756799,1075.06756799,   2.70191573,   3.38672644,   3.81001530,   2.23194503,   3.88910180,   3.75406160,   4.99999952,   0.00000000
02/01/2020 02:49:10.7328,  -3.45347748,   2.76898844,   5.79007820,  -6.62189636,1433.60667168,1366.55896154,1984.85976297,  10.13528370,  10.06028878,   9.22082098,   0.00000000,  53.20000000,   0.04982787,1493.67878589,   0.26244384,1075.31570142,1075.31570142,   2.65853479,   3.39741575,   3.83191369,   2.19645188,   3.89067011,   3.75506918,   4.99999952,   0.00000000
02/01/2020 02:54:08.9919,  -4.14986422,   3.03511470,   6.90721605,  -7.79761854,1434.73312571,1367.26972979,1984.85976297,  10.08247432,   9.34259851,   9.27241034,   0.00000000,  53.40000000,   0.04973344,1494.50907153,   0.26221888,1075.56334863,1075.56334863,   2.56978919,   3.43114232,   3.97366087,   2.04604992,   3.89293302,   3.75649812,   4.99999952,   0.00000000
02/01/2020 02:59:07.2839,  -4.70574297,   2.82021838,   7.58715459,  -8.38363087,1435.55610129,1367.85064560,1984.85976297,  10.10057428,   9.68532988,   9.19466155,   0.00000000,  53.30000000,   0.04966374,1494.43173438,   0.26208857,1075.81065295,1075.81065295,   2.49894954,   3.40390819,   4.05993435,   1.97108544,   3.89458627,   3.75766600,   4.99999952,   0.00000000
02/01/2020 03:04:05.5770,  -4.44543634,   2.38890920,   6.90786524,  -7.54173424,1436.11805989,1368.57991392,1984.85976297,  10.24655134,  10.32634871,   9.13908347,   0.00000000,  53.20000000,   0.04968636,1486.86680493,   0.26105973,1076.05837952,1076.05837952,   2.53212230,   3.34924775,   3.97374324,   2.07878342,   3.89571518,   3.75913213,   4.99999952,   0.00000000
02/01/2020 03:09:03.8860,  -2.30635115,   2.14861333,   5.16415985,  -5.59339982,1436.25986089,1369.24761248,1984.85976297,  10.18077815,   9.04537800,   9.14517219,   0.00000000,  53.30000000,   0.04976321,1466.40897119,   0.25900387,1076.30586792,1076.30586792,   2.80472140,   3.31879470,   3.75249452,   2.32802029,   3.89600004,   3.76047448,   4.99999952,   0.00000000
02/01/2020 03:14:02.2251,  -2.14995380,   2.53625601,   5.11346202,  -5.69671866,1437.24754341,1369.72442107,1984.85976297,  10.19601585,   9.97244203,   9.16469829,   0.00000000,  53.20000000,   0.04978847,1459.57037683,   0.25831027,1076.55386890,1076.55386890,   2.82465225,   3.36792123,   3.74606177,   2.31480343,   3.89798418,   3.76143307,   4.99999952,   0.00000000
02/01/2020 03:19:00.5642,  -1.89455412,   2.63982204,   5.46679411,  -6.09078039,1438.12821215,1370.07520454,1984.85976297,  10.14648415,   8.82620560,   9.14384944,   0.00000000,  53.30000000,   0.04988030,1449.58962085,   0.25740289,1076.80180054,1076.80180054,   2.85719968,   3.38104630,   3.79089404,   2.26439385,   3.89975333,   3.76213829,   4.99999952,   0.00000000
02/01/2020 03:23:58.9362,  -0.73854369,   1.73497382,   2.74299968,  -3.05139650,1437.90260822,1370.52317173,1984.85976297,  10.15804216,  10.16513209,   9.17624451,   0.00000000,  53.40000000,   0.04967446,1441.01546277,   0.25657668,1077.04986755,1077.04986755,   3.00451845,   3.26637356,   3.44528748,   2.65320108,   3.89930012,   3.76303888,   4.99999952,   0.00000000
02/01/2020 03:28:57.2933,  -1.04904194,   2.07807893,   1.78811767,  -2.11658081,1438.44265603,1370.90819644,1984.85976297,  10.12418870,   9.56207197,   9.32404167,   0.00000000,  53.50000000,   0.04981043,1435.35326990,   0.25598688,1077.29748340,1077.29748340,   2.96494942,   3.30985577,   3.32412801,   2.77278555,   3.90038501,   3.76381294,   4.99999952,   0.00000000
02/01/2020 03:33:55.6644,  -1.26231023,   2.21072847,   1.69041259,  -2.01294785,1438.92873101,1371.04909949,1984.85976297,  10.16728184,   8.72550001,   9.17270463,   0.00000000,  53.50000000,   0.04974557,1428.46578833,   0.25531712,1077.54556775,1077.54556775,   2.93777109,   3.32666664,   3.31173078,   2.78604259,   3.90136148,   3.76409622,   4.99999952,   0.00000000
02/01/2020 03:38:54.0044,  -1.49265944,   2.33260539,   1.57678115,  -2.05832620,1439.46478184,1371.21316376,1984.85976297,  10.21176776,   8.53357030,   9.26813667,   0.00000000,  53.50000000,   0.04978935,1423.26749927,   0.25478688,1077.79307812,1077.79307812,   2.90841603,   3.34211228,   3.29731274,   2.78023766,   3.90243834,   3.76442605,   4.99999952,   0.00000000
02/01/2020 03:43:52.3755,  -1.41260555,   2.25954028,   1.70566586,  -2.13039558,1440.00467809,1371.29290499,1984.85976297,  10.16925178,   9.84154929,   9.14959648,   0.00000000,  53.60000000,   0.04956612,1419.19192175,   0.25435216,1078.04083435,1078.04083435,   2.91861787,   3.33285263,   3.31366617,   2.77101832,   3.90352293,   3.76458637,   4.99999952,   0.00000000
02/01/2020 03:48:50.7306,  -1.55442598,   2.25123244,   1.76669872,  -2.15053791,1440.54599759,1371.22741861,1984.85976297,  10.24335649,   9.47985675,   9.13075142,   0.00000000,  53.70000000,   0.04969995,1413.53924963,   0.25382341,1078.28822937,1078.28822937,   2.90054467,   3.33179977,   3.32141028,   2.76844165,   3.90461037,   3.76445471,   4.99999952,   0.00000000
02/01/2020 03:53:49.0706,  -1.96693291,   2.26956603,   1.76897869,  -2.19653435,1441.06908319,1371.21829143,1984.85976297,  10.18463349,   9.99512686,   9.19411959,   0.00000000,  53.80000000,   0.04975752,1410.44261475,   0.25349275,1078.53561877,1078.53561877,   2.84797593,   3.33412321,   3.32169958,   2.76255765,   3.90566119,   3.76443636,   4.99999952,   0.00000000
02/01/2020 03:58:47.4247,  -2.22387318,   2.50966208,   1.56962951,  -2.24696240,1441.45838824,1371.02422985,1984.85976297,  10.19213538,   8.94008326,   9.19343269,   0.00000000,  53.80000000,   0.04962984,1407.96551160,   0.25325659,1078.78305457,1078.78305457,   2.81523217,   3.36455094,   3.29640531,   2.75610674,   3.90644326,   3.76404622,   4.99999952,   0.00000000
02/01/2020 04:03:45.7808,  -2.45059486,   2.52391337,   1.65218154,  -2.36038856,1441.95905771,1370.98617600,1984.85976297,  10.13984176,  10.69209761,   9.11010462,   0.00000000,  53.90000000,   0.04971126,1409.25573108,   0.25359178,1079.03054126,1079.03054126,   2.78633938,   3.36635702,   3.30687986,   2.74159692,   3.90744904,   3.76396972,   4.99999952,   0.00000000
02/01/2020 04:08:44.1218,  -2.79193982,   2.46830078,   1.78997688,  -2.41595778,1442.32563306,1370.80816546,1984.85976297,  10.10211885,  10.00331643,   9.10148993,   0.00000000,  53.80000000,   0.04958271,1409.76085059,   0.25337243,1079.27789905,1079.27789905,   2.74283933,   3.35930916,   3.32436391,   2.73448834,   3.90818545,   3.76361184,   4.99999952,   0.00000000
02/01/2020 04:13:42.4779,  -3.22155220,   2.21754751,   2.11965711,  -2.47632158,1442.77848623,1370.64170220,1984.85976297,  10.11803688,   9.68136356,   9.09232387,   0.00000000,  53.90000000,   0.04957175,1409.05357910,   0.25309984,1079.52461768,1079.52461768,   2.68809071,   3.32753083,   3.36619514,   2.72676642,   3.90909517,   3.76327718,   4.99999952,   0.00000000
02/01/2020 04:18:40.8169,  -3.25509231,   2.13820262,   2.27902786,  -2.58727686,1443.32124024,1370.56518346,1984.85976297,  10.14379007,  10.48216387,   9.26072282,   0.00000000,  53.90000000,   0.04972179,1408.94346558,   0.25314503,1079.77190686,1079.77190686,   2.68381645,   3.31747533,   3.38641677,   2.71257268,   3.91018550,   3.76312335,   4.99999952,   0.00000000
02/01/2020 04:23:39.1560,  -3.34706936,   2.22828193,   2.29168347,  -2.67048416,1443.67256988,1370.34808127,1984.85976297,  10.16573365,   9.95668742,   9.14699047,   0.00000000,  54.00000000,   0.04972460,1406.70757886,   0.25287899,1080.01977661,1080.01977661,   2.67209515,   3.32889122,   3.38802257,   2.70192855,   3.91089128,   3.76268688,   4.99999952,   0.00000000
02/01/2020 04:28:37.5121,  -3.10658206,   2.34837960,   2.18930845,  -2.73412179,1444.11641411,1370.21055014,1984.85976297,  10.12441619,   9.18945596,   9.22105596,   0.00000000,  54.00000000,   0.04955479,1406.63478174,   0.25283832,1080.26663513,1080.26663513,   2.70274219,   3.34411137,   3.37503279,   2.69378783,   3.91178291,   3.76241039,   4.99999952,   0.00000000
02/01/2020 04:33:35.8521,  -2.88204287,   2.26152039,   2.50105141,  -2.99924443,1444.50138772,1370.03932803,1984.85976297,  10.10355162,   9.73277752,   9.14001766,   0.00000000,  53.90000000,   0.04962443,1406.97911377,   0.25285290,1080.51369861,1080.51369861,   2.73135684,   3.33310358,   3.41458806,   2.65987253,   3.91255627,   3.76206616,   4.99999952,   0.00000000
02/01/2020 04:38:34.1912,  -2.65027448,   2.29930771,   2.61050588,  -3.03820598,1445.00428190,1369.92542513,1984.85976297,  10.09916111,   9.49751254,   9.16603899,   0.00000000,  54.00000000,   0.04963057,1407.71509070,   0.25303623,1080.76088232,1080.76088232,   2.76089276,   3.33789242,   3.42847611,   2.65488845,   3.91356653,   3.76183717,   4.99999952,   0.00000000
02/01/2020 04:43:32.5483,  -2.93534876,   2.12005551,   2.91317229,  -3.19873677,1445.49562554,1369.80558849,1984.85976297,  10.10362377,  10.16957282,   9.20036919,   0.00000000,  54.00000000,   0.04968643,1408.04298523,   0.25302775,1081.00833569,1081.00833569,   2.72456369,   3.31517552,   3.46687970,   2.63435287,   3.91455358,   3.76159625,   4.99999952,   0.00000000
02/01/2020 04:48:30.8723,  -3.56676047,   2.25204352,   2.96741163,  -3.38051434,1445.81937056,1369.48674238,1984.85976297,  10.05975978,   9.69558910,   9.29204402,   0.00000000,  54.00000000,   0.04951981,1407.67509485,   0.25283555,1081.25510242,1081.25510242,   2.64409832,   3.33190256,   3.47376182,   2.61109933,   3.91520394,   3.76095523,   4.99999952,   0.00000000
02/01/2020 04:53:29.2114,  -4.06050564,   2.40013798,   3.04099188,  -3.57749740,1446.15719320,1369.11192604,1984.85976297,  10.09837653,   9.83883627,   9.16371726,   0.00000000,  54.10000000,   0.04975829,1407.94326294,   0.25284558,1081.50233374,1081.50233374,   2.58117680,   3.35067079,   3.48309799,   2.58590066,   3.91588259,   3.76020170,   4.99999952,   0.00000000
02/01/2020 04:58:27.5355,  -4.47976891,   2.34218173,   3.32668550,  -3.78177111,1446.83120684,1369.13184472,1984.85976297,  10.16613362,  10.90267461,   9.26886967,   0.00000000,  54.20000000,   0.04955003,1408.17016724,   0.25288806,1081.74993420,1081.74993420,   2.52774705,   3.34332591,   3.51934801,   2.55976934,   3.91723660,   3.76024174,   4.99999952,   0.00000000
02/01/2020 05:03:25.8605,  -4.92537873,   2.30262238,   3.64040358,  -4.02061365,1447.31611303,1369.07168133,1984.85976297,  10.20433994,  10.12568178,   9.06712007,   0.00000000,  54.10000000,   0.04949663,1408.01718884,   0.25279405,1081.99626855,1081.99626855,   2.47095976,   3.33831249,   3.55915388,   2.52921588,   3.91821072,   3.76012079,   4.99999952,   0.00000000
02/01/2020 05:08:24.1996,  -4.91495975,   2.38164713,   3.80063043,  -4.31676168,1447.92691288,1369.09697956,1984.85976297,  10.18252523,  10.69905670,   9.27725400,   0.00000000,  54.60000000,   0.04974459,1408.14199231,   0.25317371,1082.24355188,1082.24355188,   2.47228753,   3.34832741,   3.57948414,   2.49133172,   3.91943774,   3.76017165,   4.99999952,   0.00000000
02/01/2020 05:13:22.5076,  -4.79852100,   2.43485479,   4.06314349,  -4.66498552,1448.33803613,1368.77705189,1984.85976297,  10.17738568,   9.44567290,   9.15402428,   0.00000000,  54.30000000,   0.04972744,1419.10071887,   0.25529195,1082.49124121,1082.49124121,   2.48712616,   3.35507050,   3.61279291,   2.44678587,   3.92026364,   3.75952846,   4.99999952,   0.00000000
02/01/2020 05:18:20.8147,  -5.44234969,   2.69312756,   4.24049258,  -5.01968077,1448.91102127,1368.27322643,1984.85976297,  10.09585707,   8.73378383,   9.09198224,   0.00000000,  54.20000000,   0.04966297,1413.62302820,   0.25351177,1082.73842822,1082.73842822,   2.40507841,   3.38780179,   3.63529571,   2.40141217,   3.92141470,   3.75851556,   4.99999952,   0.00000000
02/01/2020 05:23:19.1388,  -6.36602014,   2.62202247,   4.82732087,  -5.54515645,1449.51837683,1367.51638362,1984.85976297,  10.06977600,   9.45819121,   9.08879607,   0.00000000,  54.20000000,   0.04956490,1414.34121045,   0.25403031,1082.98574670,1082.98574670,   2.28736840,   3.37879053,   3.70975497,   2.33419172,   3.92263480,   3.75699400,   4.99999952,   0.00000000
02/01/2020 05:28:17.4608,  -5.33583104,   2.71392335,   5.39765258,  -6.21377780,1450.26897432,1366.37081793,1984.85976297,  10.01174747,  10.30271691,   9.05030280,   0.00000000,  54.30000000,   0.04963520,1414.77208313,   0.25415010,1083.23278894,1083.23278894,   2.41865286,   3.39043727,   3.78212107,   2.24865965,   3.92414266,   3.75469093,   4.99999952,   0.00000000
02/01/2020 05:33:15.8009,  -4.38874655,   2.73146531,   6.10824187,  -6.88443641,1451.04136746,1364.52302781,1984.85976297,   9.98668913,   9.69471419,   9.10831073,   0.00000000,  54.40000000,   0.04956911,1415.98662012,   0.25455229,1083.47965405,1083.47965405,   2.53934669,   3.39266039,   3.87228365,   2.16286696,   3.92569430,   3.75097611,   4.99999952,   0.00000000
02/01/2020 05:38:14.1240,  -5.35828318,   2.79623299,   7.75733080,  -8.49401139,1451.97279928,1361.75669653,1984.85976297,   9.95524619,   9.63053890,   9.16193952,   0.00000000,  54.40000000,   0.04940972,1417.89891309,   0.25503114,1083.72635388,1083.72635388,   2.41579162,   3.40086849,   4.08152703,   1.95696523,   3.92756544,   3.74541464,   4.99999952,   0.00000000
02/01/2020 05:43:12.4480,  -5.03138851,   3.05348306,  11.47042640, -12.34539345,1453.27301299,1359.42731099,1984.85976297,  10.01068620,  10.91147500,   9.05537894,   0.00000000,  54.40000000,   0.04966905,1420.47875903,   0.25559632,1083.97301709,1083.97301709,   2.45745017,   3.43347017,   4.55266031,   1.46428473,   3.93017741,   3.74073161,   4.99999952,   0.00000000
02/01/2020 05:48:10.7871,  -2.25249294,   1.07053049,   5.71909064,  -5.85044615,1452.08173297,1358.12161235,1984.85976297,  10.12943686,   8.90272734,   9.13731347,   0.00000000,  54.40000000,   0.04954010,1422.49472217,   0.25576362,1084.21987158,1084.21987158,   2.81158495,   3.18216768,   3.82290649,   2.29513814,   3.92778427,   3.73810662,   4.99999952,   0.00000000
02/01/2020 05:53:09.0942,  -2.86735582,   2.12208747,   5.37338620,  -5.66600793,1453.10986720,1357.83515780,1984.85976297,  10.14625262,   9.37456021,   9.11178283,   0.00000000,  54.50000000,   0.04976184,1425.81089893,   0.33750328,1084.46665198,1084.46665198,   2.73322852,   3.31543304,   3.77904205,   2.31873204,   3.92984967,   3.73753072,   4.99999952,   0.00000000
02/01/2020 05:58:07.4162,  -3.28877876,   2.57535625,   6.31583952,  -6.98285078,1454.09404312,1357.09797656,1984.85976297,  10.13762363,   9.21228669,   9.18300204,   0.00000000,  54.50000000,   0.04963074,1428.03975452,   0.58082709,1084.71430383,1084.71430383,   2.67952354,   3.37287646,   3.89862451,   2.15027749,   3.93182676,   3.73604869,   4.99999952,   0.00000000
02/01/2020 06:03:05.7403,  -4.46792851,   3.00767508,   8.81595639,  -9.76344280,1455.07992749,1355.84933670,1984.85976297,  10.16793332,   8.63454739,   9.17773583,   0.00000000,  54.50000000,   0.04974543,1433.02220972,   0.82813546,1084.96158472,1084.96158472,   2.52925596,   3.42766486,   4.21584992,   1.79457570,   3.93380728,   3.73353840,   4.99999952,   0.00000000
02/01/2020 06:08:04.0653,  -5.00216711,   3.48233059,  13.32379837, -14.50943367,1456.69225652,1354.96130303,1984.85976297,  10.21794751,   8.88713172,   9.14228031,   0.00000000,  54.60000000,   0.04986478,1435.76849280,   1.07584745,1085.20934326,1085.20934326,   2.46117407,   3.48781865,   4.78782398,   1.18745412,   3.93704626,   3.73175309,   4.99999952,   0.00000000
